date,sheet,item,verdict,note
2026-08-29,variants.csv,dogy / dogie,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,polliwog / pollywog,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,spelaeology / speleology,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,chivaree / shivaree,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,xanthophyl / xanthophyll,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,bister / bistre,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,enologist / oenologist,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,lammergeyer / lammergeier,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,particularisation / particularization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,shote / shoat,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,azotaemia / azotemia,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,lavalliere / lavaliere,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,neuropile / neuropil,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,peripetia / peripeteia,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,peripety / peripeteia,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,podsol / podzol,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,alidad / alidade,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,noreaster / northeaster,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,rigourousness / rigorousness,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,moulter / molter,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,somatotrophin / somatotropin,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,vacuolisation / vacuolization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,vulgarisation / vulgarization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,alcahest / alkahest,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,dueller / dueler,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,postillion / postilion,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,schematisation / schematization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,babiroussa / babirusa,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,pauperisation / pauperization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,sombreness / somberness,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,thralldom / thraldom,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,aigret / aigrette,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,cicatrice / cicatrix,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,crepuscle / crepuscule,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,shnook / schnook,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,encyclopaedist / encyclopedist,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,haemorrhoidectomy / hemorrhoidectomy,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,abamp / abampere,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,aboulia / abulia,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,absolutisation / absolutization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,abstractor / abstracter,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,acariosis / acariasis,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,acetanilid / acetanilide,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,acroanesthesia / acroanaesthesia,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,acromikria / acromicria,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,adactylia / adactyly,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,aerogramme / aerogram,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,aesthesis / esthesis,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,aiguillette / aiglet,unrelated,not a spelling pair
2026-08-29,variants.csv,alcapton / alkapton,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,alcaptonuria / alkaptonuria,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,alfileria / alfilaria,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,allegoriser / allegorizer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,alphabetiser / alphabetizer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,amyotrophia / amyotrophy,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,anapaest / anapest,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,anathematisation / anathematization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,animalisation / animalization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,anoestrus / anestrus,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,apophthegm / apothegm,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,arbitrement / arbitrament,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,ateleiosis / ateliosis,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,audad / aoudad,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,authoriser / authorizer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,autocoid / autacoid,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,azederach / azedarach,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,babirussa / babiroussa,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,bandlet / bandelet,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,barbarization / barbarisation,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,barrater / barrator,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,basonym / basionym,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,bastnasite / bastnaesite,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,bathymeter / bathometer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,bedesman / beadsman,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,bedeswoman / beadswoman,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,bezzant / bezant,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,blastocele / blastocoele,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,blastocoele / blastocoel,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,bonyness / boniness,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,bowdleriser / bowdlerizer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,brachycephalism / brachycephaly,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,broadax / broadaxe,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,burnous / burnoose,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,burnouse / burnoose,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,byzant / bezant,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,cainogenesis / caenogenesis,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,caliculus / calyculus,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,callathump / callithump,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,calorizator / calorisator,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,calpac / calpack,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,carabinier / carabineer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,carageen / carrageen,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,carragheen / carrageen,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,caviller / caviler,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,cenogenesis / caenogenesis,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,centiliter / centilitre,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,cephalhematoma / cephalohematoma,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,chabasite / chabazite,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,chanfron / chamfron,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,chaulmugra / chaulmoogra,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,cheewink / chewink,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,chigetai / dziggetai,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,chiseller / chiseler,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,chromaesthesia / chromesthesia,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,cirripede / cirriped,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,clayiness / clayeyness,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,cockleburr / cocklebur,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,cocoswood / cocuswood,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,coigne / coign,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,colorlessness / colourlessness,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,colourcast / colorcast,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,conventionalisation / conventionalization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,councilorship / councillorship,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,counsellorship / counselorship,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,covalency / covalence,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,crenelation / crenellation,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,crenelle / crenel,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,crotal / crottle,unrelated,not a spelling pair
2026-08-29,variants.csv,cryoanaesthesia / cryoanesthesia,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,decaliter / decalitre,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,decameter / decametre,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,dekagram / decagram,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,dekaliter / decalitre,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,dekalitre / decalitre,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,dekameter / decametre,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,dekametre / decametre,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,demythologisation / demythologization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,detribalisation / detribalization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,devitalisation / devitalization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,dichotomisation / dichotomization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,dichromasy / dichromacy,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,dicumarol / dicoumarol,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,dissyllable / disyllable,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,dkg / dekagram,unrelated,not a spelling pair
2026-08-29,variants.csv,draughtswoman / draftswoman,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,drosky / droshky,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,enanthema / enanthem,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,encyclopaedism / encyclopedism,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,entoparasite / endoparasite,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,epigon / epigone,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,eringo / eryngo,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,essonite / hessonite,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,esthesia / aesthesia,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,etamin / etamine,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,eudemon / eudaemon,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,euglenoid / euglenid,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,eupnoea / eupnea,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,exanthema / exanthem,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,extemporisation / extemporization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,fasciolosis / fascioliasis,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,fatism / fattism,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,favorableness / favourableness,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,femtometer / femtometre,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,fizgig / fishgig,unrelated,not a spelling pair
2026-08-29,variants.csv,flavourer / flavorer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,flavourlessness / flavorlessness,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,flavoursomeness / flavorsomeness,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,flindosa / flindosy,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,focalisation / focalization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,foetology / fetology,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,foetometry / fetometry,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,foetoscope / fetoscope,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,foetoscopy / fetoscopy,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,foulmart / foumart,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,framboesia / frambesia,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,frijole / frijol,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,galvaniser / galvanizer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,ganof / ganef,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,ganoin / ganoine,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,garrotter / garroter,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,girandola / girandole,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,gluiness / glueyness,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,golosh / galosh,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,gonif / ganef,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,goniff / ganef,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,gospeller / gospeler,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,groveller / groveler,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,gyrostabiliser / gyrostabilizer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,haematin / hematin,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,haematinic / hematinic,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,haematocele / hematocele,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,haematochezia / hematochezia,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,haematocolpos / hematocolpos,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,haematoidin / hematoidin,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,haemoprotein / hemoprotein,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,haemosiderosis / hemosiderosis,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,haemostasia / hemostasia,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,hectometer / hectometre,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,hemipteron / hemipteran,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,hesitator / hesitater,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,hierarchisation / hierarchization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,holloware / hollowware,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,homoiotherm / homeotherm,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,homotherm / homeotherm,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,honourableness / honorableness,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,hoodmold / hoodmould,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,hyalinisation / hyalinization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,hypercalciuria / hypercalcinuria,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,hyperlipaemia / hyperlipemia,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,hyperlipoidaemia / hyperlipoidemia,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,hypermetropy / hypermetropia,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,hypervolaemia / hypervolemia,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,hypesthesia / hypoesthesia,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,hypnotiser / hypnotizer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,hypostatisation / hypostatization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,idoliser / idolizer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,impendence / impendency,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,impenitency / impenitence,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,jaguarondi / jaguarundi,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,kabbalism / cabalism,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,kainogenesis / caenogenesis,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,kaluresis / kaliuresis,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,kenogenesis / caenogenesis,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,kinaesthesia / kinesthesia,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,kinaesthesis / kinesthesis,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,kitambilla / ketembilla,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,knobkerrie / knobkerry,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,knockwurst / knackwurst,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,laconicism / laconism,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,lacrimator / lachrymator,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,laevulose / levulose,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,lansat / langsat,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,lanseh / langsat,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,leucorrhea / leukorrhea,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,leukoma / leucoma,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,lexicalisation / lexicalization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,lipaemia / lipemia,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,lipidaemia / lipidemia,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,liquidiser / liquidizer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,logginess / loginess,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,lymphangiectasis / lymphangiectasia,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,lysogenisation / lysogenization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,magilp / megilp,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,mahlstick / maulstick,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,malodour / malodor,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,manoeuvrer / maneuverer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,memoriser / memorizer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,meshugaas / mishegoss,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,meshuggeneh / meshuggener,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,metacenter / metacentre,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,metronymic / matronymic,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,micromillimeter / micromillimetre,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,mileometer / milometer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,mishegaas / mishegoss,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,mishpachah / mishpocha,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,mitrewort / miterwort,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,moneron / moneran,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,monochromasy / monochromacy,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,monopoliser / monopolizer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,moujik / mujik,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,munj / munja,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,muzjik / mujik,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,myelinisation / myelinization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,myotic / miotic,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,myriameter / myriametre,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,mythologisation / mythologization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,nargileh / narghile,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,nudnick / nudnik,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,obstructor / obstructer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,oesophagoscope / esophagoscope,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,opsonisation / opsonization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,oreide / oroide,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,orpin / orpine,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,orthopteron / orthopteran,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,overcapitalisation / overcapitalization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,ozokerite / ozocerite,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,paddymelon / pademelon,unrelated,not a spelling pair
2026-08-29,variants.csv,pademelon / paddymelon,unrelated,not a spelling pair
2026-08-29,variants.csv,palaeogeology / paleogeology,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,palaeology / paleology,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,palaeozoology / paleozoology,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,paleencephalon / paleoencephalon,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,panetela / panatela,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,paraleipsis / paralipsis,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,paralepsis / paraleipsis,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,parchesi / pachisi,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,parchisi / pachisi,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,pasteuriser / pasteurizer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,paviour / pavior,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,pedaler / pedaller,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,pennoncelle / pennoncel,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,penoche / penuche,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,penoncel / pennoncel,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,peptisation / peptization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,perigon / perigone,unrelated,not a spelling pair
2026-08-29,variants.csv,pewit / peewit,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,philosophiser / philosophizer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,pichiciago / pichiciego,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,picknicker / picnicker,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,picometer / picometre,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,plagiarisation / plagiarization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,plagiariser / plagiarizer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,plessimeter / pleximeter,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,ploughwoman / plowwoman,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,ploughwright / plowwright,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,plowland / ploughland,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,poetiser / poetizer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,predaceousness / predaciousness,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,proboscidian / proboscidean,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,prothalamium / prothalamion,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,punkey / punkie,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,pussly / pussley,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,pycnosis / pyknosis,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,pyemia / pyaemia,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,pyroxyline / pyroxylin,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,quandang / quandong,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,quantong / quandong,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,quarreller / quarreler,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,quatercentennial / quatercentenary,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,raetam / retem,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,ratafee / ratafia,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,rateability / ratability,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,ratlin / ratline,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,rebato / rabato,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,relativisation / relativization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,rhodomontade / rodomontade,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,ricrac / rickrack,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,ridgil / ridgel,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,rijstafel / rijsttafel,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,ringhals / rinkhals,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,ruggedisation / ruggedization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,rumourmonger / rumormonger,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,saffranine / safranin,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,sandarach / sandarac,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,sapremia / sapraemia,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,sarcenet / sarsenet,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,sarcodinian / sarcodine,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,savorlessness / savourlessness,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,scandalisation / scandalization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,schemozzle / shemozzle,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,scorper / scauper,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,scramaseax / scramasax,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,scrutiniser / scrutinizer,variant,the variant column is the nonstandard spelling
