word,zipf,countable,uncountable,n_senses,first_gloss,variant_of,flag_reason,wikt_pos_list,wikt_dominant_pos,wikt_abbrev,corpus_n,corpus_dominant,corpus_noun_share,corpus_tag,corpus_name,likely_noun,name_suspect,pos_tags,lemma,pos_overlap,plural_of,verdict,scowl_verdict,scowl_size,scowl_pos,scowl_american_standard
bris,2.24,0,0,1,Ritual male circumcision; the ceremony in which this is performed.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
camelback,2.24,1,1,8,The backs of camels.,,,noun:8,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
gasser,2.24,0,0,5,"One who gasses, or poisons with gas.",,,noun:5;adj:1,noun,False,1,NOUN,1.0,,False,True,False,,,,,,noun,70,n:1,True
gaydar,2.24,1,1,1,"The supposed ability to detect whether or not a person is gay by observing that person's appearance, mannerisms, etc.",,,noun:1,noun,False,1,PROPN,0.0,,False,True,False,,,,,,noun,70,n:2,True
gowan,2.24,1,1,2,A common daisy (Bellis perennis).,,,noun:2,noun,False,1,PROPN,0.0,,False,True,False,,,,,,noun,70,n:1,True
gribble,2.24,0,0,2,"Any of various wood-boring marine crustaceans of the genus Limnoria, especially Limnoria lignorum, which cause damage to underwater wooden structures.",,,noun:2;adj:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
hairstyling,2.24,1,1,1,The act or process of styling hair.,,,noun:1,noun,False,1,NOUN,1.0,,False,True,False,,,"verb form (-ing, morphology)",,,noun,70,n:1,True
irradiance,2.24,1,1,3,The act of irradiating; emission of rays of light.,,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
ked,2.24,0,0,1,"Any of the family Hippoboscidae of obligate parasites, especially the sheep ked, Melophagus ovinus.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
parasitology,2.24,0,1,1,The study of parasites.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
perse,2.24,1,1,2,A very dark (almost black) purple or blue-gray colour.,,,noun:2;adj:1;verb:1,noun,False,2,PROPN,0.0,,False,True,False,,,,,,noun,70,n:2,True
talkback,2.24,1,1,2,"A system in broadcasting and recording studios that enables the director to communicate with others (host, presenter, anchor) during performance.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
atman,2.23,0,0,1,"The true self of an individual beyond identification with worldly phenomena, the essence of an individual, an infinitesimal part of Brahman.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
microclimate,2.23,0,0,1,"A small, local region having a unique pattern of weather or weather effects that differ from the local climate.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
playdate,2.23,0,0,3,"The occasion of a child having a friend come over to play at their house, traditionally scheduled by both children's parents.",,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
stovetop,2.23,0,0,1,The top of a stove; usually specifically the burners.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
streetscape,2.23,0,0,1,"The visual elements of a street, including the road, adjoining buildings, sidewalks, street furniture, trees and open spaces, etc, that combine to form the street's character.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
trackage,2.23,1,1,3,railway tracks collectively,,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
candyman,2.22,0,0,2,A male confectioner.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
carcinogenesis,2.22,1,1,1,The creation of cancer cells.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
infanta,2.22,0,0,1,The daughter of a king in Spain or Portugal.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
intendant,2.22,0,0,3,The administrator of an opera house or theater.,,,noun:3;adj:1,noun,False,1,NOUN,1.0,,False,True,False,,,,,,noun,70,n:1,True
muti,2.22,1,1,1,Traditional African medicine.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
penna,2.22,0,0,1,a contour feather,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
basmati,2.21,1,1,1,"A variety of long-grain rice, notable for its fragrance.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
conservatorship,2.21,1,1,2,"The legal status of a conservator, similar to guardianship or trusteeship.",,,noun:2,noun,False,3,NOUN,1.0,,False,True,False,,,,,,noun,70,n:2,True
glassman,2.21,0,0,1,A person who manufactures glass.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
kaif,2.21,0,1,1,Alternative spelling of kif.,kif,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,0,,,,False,False,False,,,,,,noun,70,n:1,True
kier,2.21,0,0,1,A bleaching vat.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
nomen,2.21,0,0,3,"The family name of an Ancient Roman, designating their gens.",,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
perlite,2.21,0,0,2,An amorphous volcanic glass formed by the hydration of obsidian.,,,noun:2,noun,False,1,NOUN,1.0,,False,True,False,,,,,,noun,70,n:1,True
shul,2.21,0,0,1,An Ashkenazi synagogue.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
snowmelt,2.21,0,1,1,Runoff from melting snow.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
succinate,2.21,0,0,1,Any salt or ester of succinic acid.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
bailie,2.2,0,0,3,A bailiff.,,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
bandaid,2.2,0,0,1,Alternative spelling of band-aid.,band-aid,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,0,,,,False,False,False,,,,,,noun,70,n:1,True
boyo,2.2,0,0,2,A boy or lad.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
calzone,2.2,0,0,1,"A baked Italian turnover made of pizza dough and stuffed with tomato, cheese and other toppings.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
destructor,2.2,0,0,3,One who destructs.,,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
freakout,2.2,0,0,2,"A frightening or disorientating experience, especially one that results from the use of a hallucinogenic drug.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
kame,2.2,0,0,1,A round hill or short ridge of sand or gravel deposited by a melting glacier.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
leet,2.2,0,1,6,"A portion or list, especially a list of candidates for an office; also the candidates themselves.",leat,,noun:6;adj:4;verb:1,noun,True,1,PROPN,0.0,,False,True,False,,,,,,noun,70,n:1,True
marron,2.2,0,0,2,A sweet chestnut.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
photoreceptor,2.2,0,0,1,A specialized neuron or other structure able to detect and react to light.,,,noun:1,noun,False,4,NOUN,0.75,,False,True,False,,,,,,noun,70,n:1,True
quintile,2.2,0,0,3,Any of the quantiles which divide an ordered sample population into five equally numerous subsets.,,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
stour,2.2,0,0,8,A blowing or deposit of dust; dust in motion or at rest; dust in general.,,,noun:8;adj:7;adv:1;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,False
sulfite,2.2,0,0,1,Any salt of sulfurous acid.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
tempeh,2.2,1,1,1,An Indonesian food made from partially-cooked soybeans fermented by a fungus (either Rhizopus oligosporus or Rhizopus oryzae).,,,noun:1,noun,False,1,OTHER,0.0,,False,True,False,,,,,,noun,70,n:2,True
waterslide,2.2,0,0,1,Alternative form of water slide.,water slide,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,0,,,,False,False,False,,,,,,noun,70,n:1,True
carvel,2.19,0,0,2,"Synonym of caravel (“a light, usually lateen-rigged sailing ship”).",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
chikungunya,2.19,0,1,1,"A viral fever caused by the Chikungunya virus, an alphavirus spread by mosquito bites.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
daimyo,2.19,0,0,1,A lord during the Japanese feudal period.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
dramedy,2.19,1,1,2,A genre of film or television that lies somewhere between drama and comedy.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
essentialism,2.19,1,1,5,The view that objects have properties that are essential to them.,,,noun:5,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
freeride,2.19,0,1,1,"A form of mountain biking closely related to downhill biking and dirt jumping, focused on tricks, style, and technical trail features.",,,verb:2;noun:1,verb,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
marchesa,2.19,0,0,1,An Italian marchioness.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
photogrammetry,2.19,0,1,2,The making of precise measurements from photographs.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
sexualization,2.19,1,1,1,The act or process of sexualizing.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
snapback,2.19,0,0,3,The reimposition of an earlier and usually higher tariff.,,,noun:3,noun,False,1,NOUN,1.0,,False,True,False,,,,,,noun,70,n:1,True
spader,2.19,0,0,1,"One who, or that which, spades; specifically, a digging machine.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
sweeting,2.19,0,0,2,A sweet apple.,,,noun:2;verb:1,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,noun,70,n:1,True
wildling,2.19,0,0,2,"A wild, i.e. not cultivated, plant.",,,noun:2,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,noun,70,n:1,True
beatbox,2.18,0,0,1,A type of electronic percussion device.,,,noun:1;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1;v:1,True
beatboxing,2.18,0,1,1,"The practice of using one’s mouth, lips, tongue, voice, etc. as a percussive instrument to create beats, rhythms and melodies for music, mainly hip hop.",,,noun:1;verb:1,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,noun,70,n:1,True
brewhouse,2.18,0,0,1,"The part of a brewery where the wort is made, as contrasted with the cellars and warehouses; a brewery (sometimes synonymous in cases involving a single building).",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
caird,2.18,0,0,1,A travelling tinker or a tramp.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
collectivity,2.18,1,1,2,The condition of being collective.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
doit,2.18,0,0,3,"A small Dutch coin, equivalent to one-eighth of a stiver.",,,noun:3;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
gurdwara,2.18,0,0,1,A Sikh place of worship.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
jetlag,2.18,0,0,1,Alternative spelling of jet lag.,jet lag,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,0,,,,False,False,False,,,,,,noun,70,n:2,True
kahuna,2.18,0,0,2,A priest or priestess of the traditional Hawaiian religion.,,,noun:2,noun,False,1,PROPN,0.0,,False,True,False,,,,,,noun,70,n:1,True
merengue,2.18,1,1,3,"A type of music common in the Caribbean, originally associated with the Dominican Republic.",,,noun:3;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
personalisation,2.18,1,1,1,Non-Oxford British English standard spelling of personalization.,personalization,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,False
vang,2.18,0,0,1,A line extended down from the end of a gaff to regulate its position.,,,verb:3;noun:1,verb,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
apostolate,2.17,0,0,2,"The office, or responsibilities of an apostle.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
bucko,2.17,0,0,2,A boastful or bullying man.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
cogeneration,2.17,0,1,3,The production of heat and/or power from the waste energy of an industrial process.,,,noun:3,noun,False,2,NOUN,1.0,,False,True,False,,,,,,noun,70,n:1,True
eidolon,2.17,0,0,3,"An image or representation of an idea; a representation of an ideal form; an apparition of some actual or imaginary entity, or of some aspect of reality.",,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
enforceability,2.17,0,1,1,The quality of being enforceable.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
goog,2.17,0,0,1,An egg.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
objectivism,2.17,1,1,4,The state of being objective; objectivity.,,,noun:4,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
regolith,2.17,1,1,1,"The layer of loose rock, dust, sand, and soil, resting on the bedrock, that constitutes the surface layer of most dry land on Earth, the Moon, and other large solid aggregated celestial objects. Subma",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
renminbi,2.17,0,0,1,The official currency of the People's Republic of China.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
shroff,2.17,0,0,3,"A provider of financial services, especially a small-scale independent banker or money changer or (historical) a local expert at detecting bad coin.",,,noun:3;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
trattoria,2.17,0,0,1,"A small, informal Italian-style restaurant.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
whitespace,2.17,1,1,1,Alternative form of white space.,white space,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,0,,,,False,False,False,,,,,,noun,70,n:1,True
celadon,2.16,0,1,3,"A pale green colour, possibly tinted with gray.",,,noun:3;adj:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
circulator,2.16,0,0,3,A person or thing that causes something to circulate,,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
iwi,2.16,0,0,1,"An extended group of Maori kin groups or families, sharing common ancestry; a tribe. (An iwi is smaller than a waka and larger than a hapu.)",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
jota,2.16,0,0,2,A traditional popular dance of the Iberian peninsula with regional variations.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
methacrylate,2.16,0,0,2,"Any salt or ester of methacrylic acid, especially an ester used in the manufacture of resins and plastics.",,,noun:2,noun,False,1,NOUN,1.0,,False,True,False,,,,,,noun,70,n:1,True
mixup,2.16,0,0,1,Alternative form of mix-up.,mix-up,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,0,,,,False,False,False,,,,,,noun,70,n:1,True
monolayer,2.16,0,0,2,A layer of material that is one molecule thick,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
netizen,2.16,0,0,1,A member of the community of Internet users.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
newsmagazine,2.16,0,0,1,Alternative spelling of news magazine.,news magazine,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,0,,,,False,False,False,,,,,,noun,70,n:1,True
objectivist,2.16,0,0,1,An advocate of objectivism.,,,adj:1;noun:1,adj,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
statism,2.16,0,1,6,Synonym of secularism: subservience of religious issues to political officials and expediency.,,,noun:6,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
tola,2.16,0,0,2,"A unit of mass used in India, equal to the mass of a silver rupee coin, fixed at 180 troy grains (11.663 8038 grams) in 1833, and of a similar but slightly variable value before that date.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
boma,2.15,1,1,7,"An enclosure usually made of thorn bushes, and latterly of steel fencing, for protection from marauders.",,,noun:7,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
corniche,2.15,0,0,1,"A road built on a ledge (cliff), especially along water (a river, sea, etc).",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
daman,2.15,0,0,1,The rock hyrax.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
dialer,2.15,0,0,2,"A person or device that dials, as using a telephone.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
graben,2.15,0,0,1,"An elongated block of the Earth's crust, bounded by faults, that has dropped relative to the surrounding area.",,,noun:1,noun,False,4,NOUN,1.0,,False,True,False,,,,,,noun,70,n:1,True
homebuyer,2.15,0,0,1,A person who buys or plans to buy a house.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
impaler,2.15,0,0,1,One who impales.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
subfield,2.15,0,0,2,"A smaller, more specialized area of study or occupation within a larger one",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
wendigo,2.15,0,0,2,"A malevolent and violent cannibal spirit found in Anishinaabe, Ojibwe, and Cree mythology, which is said to inhabit the body of a living person and possess him or her to commit murder.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
astrophotography,2.14,0,1,1,"The photography or imaging of astronomical objects, celestial events or areas of the night sky.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
autocorrelation,2.14,1,1,1,The cross-correlation of a signal with itself: the correlation between values of a signal in successive time periods.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
blacklight,2.14,0,0,1,Alternative form of black light (“ultraviolet bulb”).,black light,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,0,,,,False,False,False,,,,,,noun,70,n:1,True
breakdancing,2.14,0,1,1,An urban style of acrobatic street dance that originated in the hip hop culture of New York City in the late 20th century.,,,noun:1,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,noun,70,n:2,True
chocolatier,2.14,0,0,1,A producer of chocolate.,,,adj:2;noun:1,adj,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
kif,2.14,0,1,3,"A kind of cannabis smoked in Morocco and Algeria, for its narcotic or intoxicating effects.",,,noun:3;adj:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
mannose,2.14,1,1,1,A monosaccharide aldohexose found in manna and other legumes.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
marchese,2.14,0,0,1,An Italian marquis.,,,noun:1,noun,False,1,PROPN,0.0,,False,True,False,,,,,,noun,70,n:1,True
misperception,2.14,1,1,1,An incorrect perception.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
sinfonia,2.14,0,0,3,A symphony.,,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
springwood,2.14,1,1,1,"The wood in a tree's growth ring formed earlier in the growing season, when growth is more rapid, thus composed of wider elements and usually lighter in colour.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
viewport,2.14,0,0,2,A viewing window.,,,noun:2;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
butyrate,2.13,0,0,1,Any salt or ester of butyric acid.,,,noun:1,noun,False,9,NOUN,1.0,,False,True,False,,,,,,noun,70,n:2,True
databank,2.13,0,0,2,A database (collection of organized information in a regular structure).,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
drabble,2.13,0,0,1,"A short fictional story, typically in fan fiction, sometimes exactly 100 words long.",,,verb:2;noun:1,verb,False,0,,,,False,True,False,,,,,,noun,70,n:1;v:1,True
haugh,2.13,0,0,1,A low-lying meadow by the side of a river.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
punchbowl,2.13,0,0,1,A large bowl used for making or serving punch (the beverage).,,,noun:1,noun,False,1,NOUN,1.0,,False,True,False,,,,,,noun,70,n:1,True
radionuclide,2.13,0,0,1,a radioactive nuclide,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
speedball,2.13,1,1,7,A mixture of heroin and cocaine or sometimes other drugs.,,,noun:7;verb:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2;v:2,True
taverna,2.13,0,0,1,A small Greek restaurant.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
terrane,2.13,0,0,1,"A block of the Earth's crust that differs from the surrounding material, and is separated from it by faults.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
accelerant,2.12,0,0,3,"Any substance that can bond or mix with, or disturb, another substance and cause an increase in the speed of a natural or artificial chemical process.",,,noun:3;adj:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
alginate,2.12,0,0,1,Any salt or ester of alginic acid.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
catfight,2.12,0,0,2,A fight between cats.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
documentarian,2.12,0,0,4,A person whose profession is to create documentary films.,,,noun:4,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
judoka,2.12,0,0,1,A practitioner of the Japanese martial art of judo.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
lectionary,2.12,0,0,1,A book or listing that contains a collection of scripture readings appointed for Christian or Jewish worship on a given day or occasion.,,,noun:1,noun,False,0,,,,False,True,False,,,adjective-like (morphology),,,noun,70,n:1,True
lipgloss,2.12,1,1,1,Alternative form of lip gloss.,lip gloss,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,0,,,,False,False,False,,,,,,noun,70,n:1,True
optimality,2.12,1,1,1,The property of being optimal.,,,noun:1,noun,False,5,NOUN,1.0,,False,True,False,,,,,,noun,70,n:1,True
recycler,2.12,0,0,1,"A person who recycles, or a machine used to recycle.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
roofline,2.12,0,0,1,The profile of a roof or a series of roofs.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
stroganoff,2.12,1,1,2,A dish of sautéed pieces of beef served in a sauce with sour cream.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
aloo,2.11,0,0,1,potato,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
handprint,2.11,0,0,1,"A visible mark left on a surface by the contact of a hand, not limited to fingerprints.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
interglacial,2.11,0,0,1,The relatively warm period between glacial periods.,,,adj:1;noun:1,adj,False,1,ADJ,0.0,,False,True,False,,,adjective-like (morphology),,,noun,70,n:2,True
moonraker,2.11,0,0,2,Someone from Wiltshire.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
paraglider,2.11,0,0,3,One who paraglides.,,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
photog,2.11,0,0,1,"A photographer, especially a professional one.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
puli,2.11,0,0,1,"One of a breed of Hungarian sheepdog with a distinctive thick, corded coat.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
ruddock,2.11,0,0,3,The European robin.,,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
sweeny,2.11,0,1,1,"An atrophy of the muscles, especially of the shoulder, in horses.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
balti,2.1,1,1,3,"A large iron pan having two handles, especially used in Pakistani cuisine",,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
birchwood,2.1,1,1,2,A wood largely populated with birch trees (Betula spp.).,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
cella,2.1,0,0,1,"The central, enclosed part of an ancient temple, as distinguished from the open porticos.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
cyclosporine,2.1,0,1,1,Alternative form of ciclosporin.,ciclosporin,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,0,,,,False,False,False,,,,,,noun,70,n:1,True
kayaker,2.1,0,0,1,One who kayaks.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
lehr,2.1,0,0,1,"A long oven or kiln, often having a moving belt, used for annealing glass.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
nonlinearity,2.1,1,1,2,The state of being nonlinear.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
pathogenicity,2.1,1,1,1,"The quality or state of causing, originating or producing disease.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
sepoy,2.1,0,0,2,"A native soldier of the East Indies, employed in the service of a European colonial power, notably the British India army (first under the British-chartered East India Company, later in the crown colo",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
thiol,2.1,0,0,1,A univalent organic radical (-SH) containing a sulphur and a hydrogen atom; a compound containing such a radical.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
allee,2.09,0,0,1,"A tree-lined avenue, often particularly one that is part of a landscaped garden.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
bopper,2.09,0,0,3,A person who dances the bop.,,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
dihedral,2.09,0,0,3,An angle between two plane surfaces,,,adj:3;noun:3,adj,False,0,,,,False,True,False,,,adjective-like (morphology),,,noun,70,n:1,True
dogfighting,2.09,0,1,2,A blood sport in which dogs fight with one another.,,,noun:2;verb:1,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,noun,70,n:1,True
formwork,2.09,0,1,1,"A temporary mold, made from planks, into which concrete is poured.",,,noun:1,noun,False,1,NOUN,1.0,,False,True,False,,,,,,noun,70,n:2,True
klezmer,2.09,1,1,2,A Jewish folk musician.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
metrosexual,2.09,0,0,2,"A man — typically urban, heterosexual, and affluent — who is concerned with personal appearance, such as personal grooming, fashion, and aesthetics in general.",,,noun:2;adj:1,noun,False,0,,,,False,True,False,,,adjective-like (morphology),,,noun,70,n:1,True
polarizer,2.09,0,0,2,One who polarizes; one who divides a group or community into two extremes.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
scientism,2.09,1,1,3,"The belief that the scientific method and the assumptions and research methods of the physical sciences are applicable to all other disciplines (such as the humanities and social sciences), or that th",,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
toft,2.09,0,0,3,A hillock.,,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
vetiver,2.09,1,1,3,"The grass Chrysopogon zizanioides (synonym Vetiveria zizanioides), which is native to India, but planted throughout the tropics for its fragrant roots and for erosion control.",,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
wonga,2.09,0,1,1,Money.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
bedsheet,2.08,0,0,1,"A sheet, a piece of cloth cut and finished as bedlinen.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
classist,2.08,0,0,1,An advocate of classism.,,,adj:1;noun:1,adj,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
cornetto,2.08,0,0,2,"A trumpet-like wind instrument used in European music of the medieval, Renaissance, and Baroque periods.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
