name,in_namenet,in_wikipedia,also_oewn_noun
sagittaria,True,True,False
sagittariidae,True,True,False
sahaptin,False,True,False
sahara,True,True,False
saida,True,False,False
saigon,True,False,False
saimiri,True,False,False
saintpaulia,True,False,False
saipan,True,True,False
sajama,True,False,False
sakartvelo,True,False,False
sakharov,True,True,False
saki,True,True,True
sakkara,True,False,False
sakti,True,False,False
saladin,True,True,False
salamandra,True,True,False
salamandridae,True,True,False
salem,True,False,False
salerno,True,True,False
salicaceae,True,True,False
salicales,True,False,False
salicornia,True,True,False
salientia,True,True,False
salim,True,False,False
salina,True,False,False
salinger,True,True,False
salisbury,True,True,False
salix,True,False,False
salk,True,False,False
salmacis,False,True,False
salmo,True,True,False
salmon,True,True,True
salmonidae,True,True,False
salome,True,True,False
salomon,True,False,False
salonica,True,False,False
salonika,True,False,False
salpichroa,True,True,False
salpidae,True,False,False
salpinctes,True,False,False
salsola,True,True,False
saluki,False,True,False
salvador,True,False,False
salvadora,True,False,False
salvadoraceae,True,True,False
salvelinus,True,True,False
salvinia,True,True,False
salviniaceae,True,True,False
salyut,True,False,False
salzburg,True,True,False
samanala,True,False,False
samarang,True,False,False
samarcand,True,False,False
samaria,True,True,False
samarkand,True,True,False
samaveda,True,False,False
sambre,True,True,False
sambucus,True,True,False
samhita,True,True,False
samia,True,False,False
samoa,True,True,False
samolus,True,True,False
samson,False,True,False
samuel,True,True,False
sana,True,False,False
sanaa,True,True,False
sanchez,True,False,False
sand,True,True,True
sandburg,True,False,False
sangay,True,True,False
sanger,True,False,False
sangraal,True,False,False
sanguinaria,True,True,False
sanhedrin,False,True,False
sanicula,True,True,False
sanskrit,False,True,False
santa,True,False,False
santalaceae,True,True,False
santalales,True,True,False
santalum,True,True,False
santiago,True,True,False
santolina,True,True,False
santos,True,False,False
sanvitalia,True,True,False
saone,True,False,False
sapindaceae,True,True,False
sapindales,True,True,False
sapindus,True,True,False
sapir,True,False,False
saponaria,True,True,False
sapotaceae,True,True,False
sappho,True,True,False
sapporo,True,True,False
saprolegnia,True,True,False
saprolegniales,True,True,False
saqqara,True,True,False
saqqarah,True,False,False
saracen,False,True,False
saragossa,True,False,False
sarah,True,True,False
sarajevo,True,True,False
sarasota,True,False,False
sarasvati,True,False,False
saraswati,True,False,False
saratoga,True,False,False
saratov,True,True,False
sarawak,True,True,False
sarazen,True,True,False
sarcobatus,True,True,False
sarcocephalus,True,False,False
sarcochilus,True,True,False
sarcocystis,True,True,False
sarcodes,True,True,False
sarcodina,True,False,False
sarcophaga,True,True,False
sarcophilus,True,True,False
sarcoptes,True,True,False
sarcoptidae,True,True,False
sarcorhamphus,True,False,False
sarcoscyphaceae,True,True,False
sarcosomataceae,False,True,False
sarcosporidia,True,False,False
sarcostemma,True,True,False
sarda,True,False,False
sardegna,True,False,False
sardina,True,False,False
sardinia,True,True,False
sardinops,True,True,False
sardis,True,True,False
sargent,True,False,False
sarnoff,True,True,False
saroyan,True,True,False
sarpanitu,True,False,False
sarpedon,True,True,False
sarracenia,True,True,False
sarraceniaceae,True,True,False
sarraceniales,True,False,False
sartre,True,False,False
saskatchewan,True,True,False
saskatoon,True,True,True
sasquatch,True,False,False
satan,True,True,False
satanism,False,True,False
satchmo,True,False,False
satie,True,False,False
saturday,False,True,False
satureia,True,False,False
satureja,True,True,False
saturn,True,True,False
saturnalia,False,True,True
saturnia,True,True,False
saturniidae,True,True,False
satyagraha,False,True,False
satyridae,True,False,False
saul,True,True,False
sauria,True,True,False
saurischia,True,True,False
sauromalus,True,False,False
sauropoda,True,True,False
sauropodomorpha,True,True,False
sauropterygia,True,True,False
saurosuchus,True,True,False
saururaceae,True,True,False
saururus,True,True,False
saussure,True,False,False
saussurea,True,True,False
savannah,True,False,True
savior,True,False,True
saviour,True,False,True
savitar,True,False,False
savitr,True,False,False
savonarola,True,False,False
savoy,True,True,True
sawan,False,True,False
sax,True,False,True
saxe,True,False,False
saxegothea,True,False,False
saxicola,True,True,False
saxifraga,True,True,False
saxifragaceae,True,True,False
saxony,True,True,False
sayda,True,False,False
sayers,True,False,False
sayornis,True,False,False
sazerac,False,True,False
scandentia,True,False,False
scandinavia,True,True,False
scaphiopus,True,True,False
scaphopoda,True,False,False
scaphosepalum,True,True,False
scarabaeidae,True,True,False
scaramouch,True,False,False
scaramouche,True,True,False
scardinius,True,True,False
scarface,True,False,False
scaridae,True,False,False
scartella,True,True,False
sceliphron,True,True,False
sceloglaux,True,False,False
sceloporus,True,False,False
schadenfreude,False,True,False
schaffneria,True,False,False
scheele,True,True,False
schefflera,True,True,False
scheldt,True,True,False
schenectady,True,False,False
scheuchzeriaceae,True,False,False
schiaparelli,True,False,False
schiller,True,False,False
schinus,True,True,False
schistosoma,True,True,False
schistosomatidae,True,True,False
schizachyrium,True,True,False
schizaea,True,True,False
schizaeaceae,True,True,False
schizomycetes,True,False,False
schizophragma,True,False,False
schizophyceae,True,False,False
schizopoda,True,True,False
schizosaccharomyces,True,True,False
schizosaccharomycetaceae,True,True,False
schleiden,True,True,False
schlesien,True,False,False
schlesinger,True,True,False
schliemann,True,False,False
schlumbergera,True,True,False
schmidt,True,False,False
schnabel,True,True,False
schoenberg,True,False,False
scholasticism,False,True,True
schomburgkia,True,True,False
schonbein,True,False,False
schonberg,True,False,False
schoolcraft,True,False,False
schopenhauer,True,False,False
schrodinger,True,False,False
schubert,True,False,False
schulz,True,True,False
schumann,True,False,False
schumpeter,True,False,False
schutzstaffel,False,True,False
schwann,True,False,False
schwarzwald,True,False,False
schweitzer,True,True,False
schweiz,True,False,False
sciadopityaceae,True,True,False
sciadopitys,True,True,False
sciaena,True,True,False
sciaenidae,True,True,False
sciaenops,True,False,False
sciaridae,True,True,False
scientology,False,True,False
scincella,True,True,False
scincidae,True,False,False
scincus,True,True,False
scindapsus,True,True,False
scipio,True,False,False
scirpus,True,True,False
sciuridae,True,False,False
sciuromorpha,True,True,False
sciurus,True,True,False
scleranthus,True,True,False
scleroderma,True,True,True
sclerodermataceae,True,True,False
sclerodermatales,True,False,False
scleropages,True,True,False
scleroparei,True,False,False
sclerotiniaceae,True,True,False
sclerotium,True,True,True
scolopacidae,True,False,False
scolopax,True,False,False
scolymus,True,True,False
scolytidae,True,False,False
scolytus,True,True,False
scomber,True,True,False
scomberesocidae,True,True,False
scomberesox,True,True,False
scomberomorus,True,True,False
scombresocidae,True,False,False
scombresox,True,False,False
scombridae,True,True,False
scombroidea,True,False,False
scopes,True,False,False
scophthalmus,True,True,False
scopolia,True,True,False
scorpaena,True,True,False
scorpaenidae,True,True,False
scorpaenoidea,True,False,False
scorpion,False,True,True
scorpionida,True,False,False
scorpius,True,True,False
scorsese,True,False,False
scotland,True,True,False
scott,True,False,False
scrabble,False,True,True
scranton,True,False,False
scriabin,True,False,False
scribe,True,True,True
scripps,True,False,False
scrophularia,True,True,False
scrophulariaceae,True,True,False
scrophulariales,True,False,False
sculptor,True,False,True
scutellaria,True,True,False
scutigera,True,True,False
scutigerella,True,True,False
scutigeridae,True,True,False
scyliorhinidae,True,False,False
scylla,True,True,False
scyphozoa,True,True,False
scythia,True,True,False
seaborg,True,False,False
seaman,True,False,True
seattle,True,True,False
sebastes,True,False,False
sebastiana,True,False,False
sebastopol,True,False,False
secale,True,True,False
secession,True,True,True
secotiaceae,True,False,False
secretariat,True,False,True
sedalia,True,False,False
sedna,True,False,False
seeger,True,True,False
seeland,True,False,False
segal,True,True,False
segovia,True,True,False
segway,False,True,False
seine,True,True,True
seismosaurus,True,False,False
seiurus,True,False,False
sekhet,True,False,False
sekhmet,True,False,False
selachii,True,False,False
selaginella,True,True,False
selaginellaceae,True,False,False
selaginellales,True,False,False
selangor,True,False,False
selar,True,False,False
selcraig,True,False,False
selenarctos,True,False,False
selene,True,True,False
selenicereus,True,True,False
selenipedium,True,True,False
seles,True,False,False
seleucus,True,False,False
selkirk,True,False,False
sellers,True,False,False
sellotape,False,True,False
selma,True,False,False
selznick,True,True,False
semarang,True,True,False
seminole,False,True,False
sempach,True,False,False
senate,False,True,True
senecio,True,True,False
senefelder,True,False,False
senegal,True,True,False
senhor,False,True,False
sennacherib,True,True,False
sennett,True,False,False
seoul,True,True,False
sepia,True,False,True
sepiidae,True,True,False
sept,False,True,True
september,False,True,False
septobasidiaceae,True,False,False
septobasidium,True,True,False
septuagesima,False,True,False
septuagint,True,True,False
sequoiadendron,True,True,False
sequoya,True,False,False
sequoyah,True,True,False
serbia,True,True,False
serdica,True,False,False
serengeti,True,True,False
serenoa,True,True,False
sericocarpus,True,True,False
serinus,True,True,False
seriola,True,True,False
seriphidium,True,False,False
seriphus,True,False,False
serkin,True,True,False
serpens,True,True,False
serpentes,True,False,False
serra,True,False,False
serranidae,True,True,False
serranus,True,True,False
serrasalmus,True,True,False
serratia,True,True,False
serratula,True,True,False
sertularia,True,True,False
service,True,False,True
sesamum,True,True,False
seseli,True,True,False
sessions,True,False,False
set,True,False,True
setaria,True,True,False
seth,True,True,False
seton,True,False,False
setophaga,True,True,False
setubal,True,False,False
seurat,True,False,False
sevastopol,True,True,False
severn,True,False,False
sevilla,True,False,False
seville,True,True,False
seward,True,False,False
sexton,True,False,True
seychelles,True,True,False
seyhan,True,True,False
seymour,True,False,False
sfax,True,True,False
shah,False,True,True
shahn,True,False,False
shakers,False,True,False
shakespeare,True,False,False
shakspere,True,False,False
shakti,True,True,False
shaktism,False,True,False
shamash,True,True,False
shanghai,True,True,False
shankar,True,False,False
shannon,True,False,False
shapley,True,False,False
shari,True,False,False
shavuot,False,True,False
shaw,True,False,False
shawn,True,False,False
shawnee,False,True,False
shawwal,False,True,False
shearer,True,True,True
sheffield,True,True,False
shelley,True,False,False
shem,True,True,False
shema,False,True,False
shenyang,True,True,False
shepard,True,False,False
sheridan,True,False,False
sherman,True,False,False
sherrington,True,True,False
sherwood,True,False,False
shetland,False,True,False
shevat,False,True,False
shevchenko,True,True,False
shikoku,True,True,False
shiloh,True,False,False
shinto,False,True,False
shiraz,True,True,False
shirer,True,True,False
shishapangma,True,False,False
shiva,True,True,True
shockley,True,True,False
shorea,True,True,False
shoshone,False,True,False
shostakovich,True,False,False
shreveport,True,False,False
shrovetide,False,True,False
shua,False,True,False
shudra,False,True,True
shute,True,False,False
shylock,True,True,True
sialia,True,False,False
sialidae,True,False,False
sialis,True,True,False
siam,True,False,False
sian,True,False,False
sibelius,True,False,False
siberia,True,True,False
sichuan,True,True,False
sicilia,True,False,False
sicily,True,True,False
sida,True,False,False
sidalcea,True,True,False
siddhartha,True,False,False
siddons,True,True,False
sideritis,True,True,False
sidney,True,False,False
sidon,True,True,False
siegfried,True,True,False
siemens,True,True,True
sif,True,True,False
sigmodon,True,False,False
sigurd,True,True,False
sigyn,False,True,False
sihasapa,False,True,False
sikhism,False,True,False
sikkim,True,True,False
sikorsky,True,False,False
silenus,True,True,True
silesia,True,True,True
silex,False,True,True
sillaginidae,True,True,False
sillago,True,True,False
sills,True,False,False
silphium,True,True,False
silurian,True,True,False
siluridae,True,True,False
siluriformes,True,False,False
silurus,True,True,False
silvanus,True,False,False
silverstein,True,False,False
silvia,True,True,False
silybum,True,True,False
simarouba,True,True,False
simaroubaceae,True,True,False
simenon,True,False,False
simeon,False,True,False
simon,True,False,False
simoniz,False,True,False
simpson,True,False,False
simuliidae,True,False,False
simulium,True,True,False
sin,True,True,True
sinai,True,False,False
sinanthropus,False,True,False
sinapis,True,True,False
sinatra,True,False,False
sinbad,True,False,False
sinclair,True,False,False
singan,True,False,False
singapore,True,True,False
singer,True,False,True
sinkiang,True,False,False
sinningia,True,True,False
sinology,False,True,False
sinornis,False,True,False
sioux,False,True,False
siphonaptera,True,False,False
siphonophora,True,False,False
sipuncula,True,True,False
siqueiros,True,True,False
sir,False,True,True
sirach,True,False,False
siracusa,True,False,False
sirenia,True,True,False
sirenidae,True,True,False
sirius,True,True,False
sison,True,False,False
sister,False,True,True
sistrurus,True,True,False
sisyphus,True,True,False
sisyridae,True,True,False
sisyrinchium,True,True,False
sita,True,True,False
sitka,True,False,False
sitophylus,True,False,False
sitotroga,True,True,False
sitsang,True,False,False
sitta,True,False,False
sitter,True,False,True
sittidae,True,False,False
sitwell,True,True,False
sium,True,True,False
siva,True,False,False
sivan,False,True,False
sivapithecus,False,True,False
sjaelland,True,False,False
skagerak,True,False,False
skagerrak,True,True,False
skagway,True,False,False
skanda,True,False,False
skaw,True,False,False
skeat,True,True,False
skinner,True,False,True
skopje,True,True,False
skoplje,True,False,False
skuld,True,True,False
skylab,True,True,False
slask,True,False,False
slezsko,True,False,False
sloanea,True,True,False
slovakia,True,True,False
slovenia,True,True,False
slovenija,True,False,False
smalley,True,False,False
smetana,True,False,False
smilacaceae,True,True,False
smilax,True,True,True
smilodon,True,False,False
smith,True,False,True
smolensk,True,True,False
smollett,True,True,False
smuts,True,True,False
smyrna,True,True,False
smyrnium,True,True,False
snake,True,True,True
snead,True,False,False
snellen,True,True,False
snoopy,True,True,False
snow,True,True,True
socinus,True,False,False
socrates,True,True,False
soddy,True,False,True
sodom,True,False,True
sofia,True,True,False
soho,True,True,False
soissons,True,True,False
sokoro,False,True,False
sol,True,False,True
solanaceae,True,True,False
solandra,True,True,False
solanopteris,True,False,False
solanum,True,True,False
solea,True,False,False
soledad,True,False,False
soleidae,True,True,False
soleirolia,True,True,False
solenichthyes,True,False,False
solenidae,True,True,False
solenogastres,True,True,False
solenopsis,True,False,False
solenostemon,True,True,False
solent,True,False,False
solferino,True,True,True
solidago,True,True,False
solingen,True,True,False
solomon,True,True,False
solomons,True,False,False
solresol,False,True,False
solvay,True,False,False
solzhenitsyn,True,False,False
somalia,True,True,False
somaliland,True,False,False
somateria,True,False,False
sombrero,True,True,True
somerset,True,True,True
somme,True,False,False
son,True,True,True
sonchus,True,True,False
sondheim,True,False,False
song,False,True,True
sonora,True,True,False
sontag,True,True,False
sophist,False,True,True
sophocles,True,True,False
sophonias,True,False,False
sophora,True,True,False
sorbonne,True,False,False
sorbus,True,True,False
sorensen,True,True,False
sorex,True,True,False
sorghum,True,True,True
soricidae,True,False,False
sothis,True,False,False
soudan,True,False,False
soufflot,True,False,False
sousa,True,False,False
sousse,True,True,False
south,True,True,True
southeast,True,False,True
southey,True,False,False
southwest,True,False,True
soutine,True,False,False
soweto,True,True,False
spain,True,True,False
spalacidae,True,True,False
spalax,True,True,False
spallanzani,True,False,False
spandau,False,True,False
sparaxis,True,True,False
sparganiaceae,True,True,False
sparganium,True,True,False
sparidae,True,True,False
spark,True,False,True
sparmannia,True,False,False
sparta,True,True,False
spartina,True,True,False
spartium,True,True,False
spassky,True,False,False
spatangoida,True,True,False
speer,True,True,False
speke,True,True,False
spencer,True,False,False
spender,True,True,True
spengler,True,True,False
spenser,True,False,False
spergula,True,True,False
spergularia,True,True,False
spermatophyta,True,False,False
spermophilus,True,True,False
sperry,True,False,False
sphacele,True,False,False
sphaeralcea,True,True,False
sphaeriaceae,True,False,False
sphaeriales,True,False,False
sphaerobolaceae,True,False,False
sphaerocarpaceae,True,True,False
sphaerocarpales,True,True,False
sphaerocarpos,True,True,False
sphaerocarpus,True,False,False
sphagnales,True,True,False
sphecidae,True,True,False
sphecius,True,True,False
sphecoidea,True,False,False
sphecotheres,True,False,False
spheniscidae,True,False,False
sphenisciformes,True,False,False
spheniscus,True,False,False
sphenodon,True,False,False
sphenopsida,True,False,False
sphingidae,True,True,False
sphinx,False,True,True
sphyraena,True,False,False
sphyraenidae,True,False,False
sphyrapicus,True,False,False
sphyrna,True,True,False
sphyrnidae,True,False,False
spica,True,True,False
spielberg,True,False,False
spillane,True,False,False
spilogale,True,False,False
spinacia,True,True,False
spinoza,True,False,False
spinus,True,False,False
spiraea,True,True,True
spiranthes,True,True,False
spirillaceae,True,True,False
spirochaeta,True,True,False
spirochaetaceae,True,True,False
spirochaetales,True,True,False
spirodela,True,True,False
spirulidae,True,False,False
spitsbergen,True,True,False
spitzbergen,True,False,False
spizella,True,True,False
split,True,False,True
spock,True,True,False
spode,False,True,False
spodoptera,True,True,False
spokane,True,False,False
spondias,True,True,False
spork,False,True,False
sporobolus,True,True,False
sporozoa,True,False,False
spotsylvania,True,False,False
spraguea,True,False,False
springfield,True,False,False
spyeria,True,False,False
squalidae,True,True,False
squalus,True,False,False
squamata,True,True,False
squatina,True,False,False
squatinidae,True,False,False
squillidae,True,True,False
srbija,True,False,False
stabroek,True,True,False
stachys,True,True,False
stael,True,False,False
staffa,True,True,False
stagira,True,False,False
stagirus,True,False,False
stalin,True,False,False
stalinabad,True,False,False
stalingrad,True,False,False
stalinism,False,True,False
stalino,True,False,False
stamboul,True,False,False
stambul,True,False,False
standish,True,False,False
stanford,True,False,False
stanislavsky,True,False,False
stanley,True,False,False
stanleya,True,False,False
stanton,True,False,False
staphylaceae,True,False,False
staphylea,True,True,False
staphylinidae,True,False,False
starkey,True,False,False
starr,True,False,False
stavanger,True,True,False
steatornis,True,False,False
steatornithidae,True,False,False
steele,True,False,False
steen,True,False,False
steffens,True,False,False
steganopus,True,False,False
stegocephalia,True,False,False
steichen,True,True,False
stein,True,False,True
steinbeck,True,False,False
steinberg,True,True,False
steinem,True,False,False
steiner,True,False,False
steinman,True,True,False
steinmetz,True,False,False
steinway,True,False,False
stella,True,False,False
stellaria,True,True,False
steller,True,False,False
stellite,False,True,False
stendhal,True,True,False
stengel,True,True,False
stenocarpus,True,True,False
stenochlaena,True,True,False
stenopelmatidae,True,True,False
stenopelmatus,True,True,False
stenotaphrum,True,True,False
stenotomus,True,False,False
stenotus,True,False,False
stentor,True,True,True
stephanomeria,True,True,False
stephen,True,True,False
stephenson,True,True,False
stercorariidae,True,False,False
stercorarius,True,False,False
sterculiaceae,True,True,False
stereospondyli,True,True,False
stern,True,True,True
sterna,True,True,False
sterne,True,False,False
sterninae,True,False,False
sternotherus,True,True,False
sterope,False,True,False
stetson,False,True,False
steuben,True,False,False
stevens,True,False,False
stevenson,True,True,False
stewart,True,False,False
stichaeidae,True,True,False
sticherus,True,True,False
stictomys,True,False,False
stictopelia,True,False,False
stieglitz,True,False,False
stilton,False,True,False
stilwell,True,False,False
stinger,False,True,True
stizidae,True,False,False
stizolobium,True,False,False
stizostedion,True,False,False
stockholm,True,True,False
stockton,True,False,False
stoicism,False,True,True
stoker,True,False,True
stokesia,True,False,False
stokowski,True,True,False
stomatopoda,True,False,False
stone,True,False,True
stonehenge,True,True,False
stopes,True,False,False
stoppard,True,False,False
storeria,True,True,False
stowe,True,False,False
strachey,True,True,False
stradivari,True,False,False
stradivarius,True,True,False
strand,True,False,True
strasberg,True,True,False
strasbourg,True,True,False
strassburg,True,False,False
strauss,True,True,False
streep,True,False,False
streisand,True,False,False
strekelia,True,False,False
strelitzia,True,True,False
strelitziaceae,True,True,False
strepera,True,False,False
strepsiceros,True,False,False
strepsirhini,True,False,False
streptomycetaceae,True,True,False
streptopelia,True,True,False
streptosolen,True,True,False
strickland,True,False,False
strigidae,True,False,False
strigiformes,True,False,False
strindberg,True,False,False
strix,True,False,False
strobilomyces,True,True,False
stroheim,True,True,False
stromateidae,True,True,False
strombidae,True,True,False
strombus,True,True,False
strongylodon,True,True,False
stropharia,True,True,False
strophariaceae,True,True,False
struthio,True,False,False
struthionidae,True,True,False
struthioniformes,True,True,False
strymon,True,False,False
stubbs,True,False,False
sturmabteilung,False,True,False
sturnella,True,True,False
sturnidae,True,False,False
sturnus,True,True,False
stuttgart,True,True,False
stuyvesant,True,False,False
stylomecon,True,False,False
stylophorum,True,True,False
styphelia,True,True,False
styracaceae,True,True,False
styrofoam,False,True,False
styron,True,False,False
styx,True,True,False
subularia,True,True,False
suckling,True,False,True
sucre,True,True,True
sudan,True,True,False
sudbury,True,False,False
sue,True,False,False
suez,True,True,False
sufism,False,True,False
suharto,True,True,False
suidae,True,True,False
suillus,True,True,False
suisse,True,False,False
sukarno,True,True,False
sukur,False,True,False
sula,True,False,False
sulawesi,True,True,False
sulidae,True,True,False
sulla,True,True,True
sullivan,True,False,False
sully,True,False,False
sumatra,True,True,False
sumer,True,True,False
sumner,True,False,False
sun,False,True,True
sunbelt,True,False,False
sundacarpus,True,True,False
sunday,False,True,False
sunderland,True,True,False
sunnah,False,True,False
superfund,False,True,False
superior,True,False,True
supermex,True,False,False
sur,True,False,False
suricata,True,True,False
surinam,True,False,False
suriname,True,True,False
surnia,True,True,False
surrey,True,True,True
surya,True,True,False
sus,True,False,False
susa,True,True,False
susah,True,False,False
susanna,True,False,False
susiana,True,False,False
susquehanna,True,False,False
sussex,True,True,False
sutherland,True,True,False
suva,True,True,False
svalbard,True,True,False
svedberg,True,True,False
svengali,False,True,False
sverdrup,True,True,False
sverige,True,False,False
svizzera,True,False,False
swainsona,True,True,False
swammerdam,True,False,False
swansea,True,True,False
swanson,True,True,False
swaziland,True,False,False
sweden,True,True,False
swedenborg,True,False,False
sweet,True,False,True
swertia,True,True,False
swietinia,True,False,False
swift,True,False,True
swinburne,True,False,False
switzerland,True,True,False
sydenham,True,False,False
sydney,True,True,False
sylvanus,True,False,False
sylviidae,True,True,False
sylviinae,True,False,False
sylvilagus,True,False,False
symonds,True,True,False
symons,True,True,False
symphalangus,True,False,False
symphoricarpos,True,True,False
symphyla,True,True,False
symphytum,True,True,False
symplocaceae,True,True,False
symplocarpus,True,True,False
symplocus,True,False,False
synagrops,True,True,False
synanceja,True,False,False
synapsida,True,False,False
synaptomys,True,False,False
syncerus,True,False,False
synchytriaceae,True,True,False
synchytrium,True,True,False
synentognathi,True,False,False
synercus,True,False,False
synge,True,True,False
syngnathidae,True,True,False
syngnathus,True,True,False
syngonium,True,True,False
synodontidae,True,True,False
syracuse,True,False,False
syria,True,True,False
syringa,True,True,True
syrrhaptes,True,True,False
syzygium,True,True,False
szechuan,True,False,False
szechwan,True,False,False
szell,True,False,False
szilard,True,False,False
tabanidae,True,True,False
tabasco,False,True,True
tabernacle,False,True,True
tabernaemontana,True,True,False
tabora,True,True,False
tabriz,True,True,False
tabuk,True,False,False
tacca,True,True,False
taccaceae,True,False,False
tachinidae,True,True,False
tachyglossidae,True,False,False
tachyglossus,True,False,False
tachypleus,True,True,False
tacitus,True,True,False
tacoma,True,False,False
tadarida,True,True,False
tadjik,True,False,False
tadorna,True,True,False
tadzhikistan,True,False,False
taegu,True,False,False
taeniidae,True,True,False
taft,True,False,False
tagetes,True,False,False
tagore,True,False,False
tagus,True,True,False
tahiti,True,True,False
taichung,True,True,False
taif,True,True,False
taipeh,True,False,False
taipei,True,True,False
taiwan,True,True,False
taiyuan,True,True,False
tajikistan,True,True,False
takakkaw,True,False,False
takelma,False,True,False
talbot,True,True,False
taliban,False,True,False
talien,True,False,False
talinum,True,True,False
tallahassee,True,False,False
tallapoosa,True,False,False
tallchief,True,True,False
talleyrand,True,False,False
tallin,True,False,False
tallinn,True,True,False
tallis,True,False,True
talmud,True,True,False
talpidae,True,True,False
tamale,True,True,True
tamaricaceae,True,True,False
tamarindus,True,False,False
tamarix,True,True,False
tamburlaine,True,True,False
tamerlane,True,False,False
tamias,True,True,False
tamiasciurus,True,False,False
tamm,True,True,False
tammerfors,True,False,False
tampa,True,False,False
tampax,False,True,False
tampere,True,True,False
tampico,True,True,False
tamus,True,False,False
tanacetum,True,True,False
tanach,True,False,False
tanakh,True,False,False
tancred,True,True,False
tandy,True,False,False
taney,True,False,False
tanga,True,False,True
tanganyika,True,False,False
tange,True,False,False
tangier,True,True,False
tangiers,True,False,False
tangshan,True,True,False
tanguy,True,False,False
tannenberg,True,False,False
tantalus,True,True,False
tantilla,True,True,False
tantra,False,True,True
tanzania,True,True,False
tanzim,True,True,False
tao,False,True,False
taoism,False,True,False
tapiridae,True,False,False
tapirus,True,True,False
tappan,True,False,False
tara,True,False,False
tarabulus,True,False,False
taraktagenos,True,False,False
taraktogenos,True,False,False
tarantino,True,False,False
tarawa,True,True,False
taraxacum,True,True,False
tarbell,True,False,False
tardigrada,True,False,False
taricha,True,True,False
tarkovsky,True,False,False
tarquin,True,False,False
tarquinius,True,False,False
tarrietia,True,False,False
tarsiidae,True,False,False
tarsioidea,True,False,False
tarsius,True,True,False
tartarus,False,True,False
tartary,True,True,False
tartu,True,True,False
tartuffe,False,True,False
tarzan,False,True,False
tashkent,True,True,False
tashmetum,True,False,False
tashmit,True,False,False
tashmitum,True,False,False
taskent,True,False,False
tasman,True,False,False
tasmania,True,True,False
tasso,True,False,False
tatary,True,False,False
tate,True,True,False
tati,True,False,False
tatum,True,False,False
taurotragus,True,True,False
tautoga,True,True,False
tautogolabrus,True,False,False
tawney,True,True,False
taxaceae,True,True,False
taxales,True,True,False
taxidea,True,False,False
taxodiaceae,True,True,False
taxodium,True,True,False
taxophytina,True,False,False
taxopsida,True,False,False
taxus,True,True,False
tayassu,True,False,False
tayassuidae,True,False,False
taylor,True,False,False
tbilisi,True,True,False
tchad,True,False,False
tchaikovsky,True,False,False
teach,True,False,False
teasdale,True,True,False
tebaldi,True,True,False
tecophilaeacea,True,False,False
tectaria,True,True,False
tectona,True,True,False
tecumseh,True,True,False
tecumtha,True,False,False
tegu,True,True,False
tegucigalpa,True,True,False
teheran,True,False,False
tehran,True,True,False
teiidae,True,True,False
telanthera,True,False,False
telemann,True,False,False
teleostei,True,False,False
teleprompter,False,True,True
telescopium,True,True,False
tell,True,False,False
teller,True,False,True
tellima,True,True,False
tellus,True,False,False
telopea,True,False,False
telosporidia,True,False,False
temnospondyli,True,True,False
templetonia,True,True,False
temuco,True,True,False
temujin,True,False,False
tenebrionidae,True,False,False
tenerife,True,True,False
tennessee,True,True,False
tenniel,True,False,False
tennyson,True,False,False
tenrecidae,True,False,False
tentaculata,True,True,False
tenthredinidae,True,True,False
tephritidae,True,False,False
tephrosia,True,True,False
tepic,True,True,False
terebella,True,True,False
terebellidae,True,True,False
teredinidae,True,False,False
terence,True,True,False
terengganu,True,False,False
teresa,True,True,False
tereshkova,True,False,False
termes,True,False,False
termitidae,True,True,False
terpsichore,True,True,True
terra,True,False,False
terrapene,True,False,False
terrietia,True,False,False
terry,True,True,True
tertiary,True,True,False
tertry,True,True,False
tertullian,True,True,False
tesla,True,False,True
tessin,True,False,False
testacea,True,True,False
testudinata,True,True,False
testudines,True,False,False
testudinidae,True,False,False
testudo,True,False,True
tethyidae,True,True,False
tethys,True,False,False
tetraclinis,True,True,False
tetragonia,True,True,False
tetragoniaceae,True,False,False
tetragonurus,True,False,False
tetragrammaton,False,True,False
tetraneuris,True,True,False
tetranychidae,True,False,False
tetrao,True,True,False
tetraodontidae,True,True,False
tetraonidae,True,False,False
tetrapturus,True,True,False
tetrazzini,False,True,False
tettigoniidae,True,True,False
teucrium,True,True,False
tevere,True,False,False
tevet,False,True,False
tewkesbury,True,True,False
texarkana,True,False,False
texas,True,True,False
thackeray,True,False,False
thaddaeus,True,False,False
thailand,True,True,False
thalarctos,True,False,False
thalassoma,True,True,False
thales,True,False,False
thaliacea,True,True,False
thalictrum,True,True,False
thallophyta,True,False,False
thames,True,False,False
thamnophilus,True,True,False
thamnophis,True,False,False
thanatos,False,True,False
thanksgiving,False,True,True
tharp,True,True,False
thatch,True,False,True
thatcher,True,False,True
thatcherism,False,True,False
thea,True,False,False
theaceae,True,True,False
thebes,True,False,False
thecodontia,True,True,False
theia,True,True,False
thelephoraceae,True,True,False
thelypteridaceae,True,True,False
thelypteris,True,True,False
themis,True,True,False
themistocles,True,True,False
theobroma,True,True,False
theodosius,True,True,False
theophrastaceae,True,False,False
theophrastus,True,True,False
theraphosidae,True,False,False
therapsida,True,False,False
theravada,False,True,False
theresa,True,False,False
theridiidae,True,True,False
thermidor,False,True,False
thermobia,True,True,False
thermopsis,True,True,False
thermopylae,True,True,False
theropoda,True,True,False
theseus,True,True,False
thespesia,True,True,False
